ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
93555534 130.269450711949 -52.8090899118037 -11.121 -1.57172 12.8482 STAR tmgaia2 20190415 "" "" 186-020572 08410467-5248326 "" J084104.64-524832.7 5318551018757232640 24741969 "" tmgaia2 0.0298639 0.0309352 gaia2 1.71552 0.0152484 gaia2 270.232427175097 -6.6376595025442 164.782840252462 -66.1139924647067 14.085 0.019 13.496 0.103 nan nan nan nan nan nan nan nan nan nan 12.195 0.026 11.863 0.027 11.801 0.026 AAA-222-111-000-0-0 nan 11.735 0.022 11.791 0.021 11.657 nan 9.107 nan 13.2931 0.000211 0.0061 rered gaia2 6622.0 129.43 4.51907 0.0882891 nan nan 1.074 0.0452563 1.39 0.228027 1.12201 0.263003 DWARF 1.99831021 0.10250745 573.299 5.05 0.219063 0.01044932 1026 0.435383 "" "" 4.89083068e-05 0.00998444 0.0109142 schlegel 0.157564 0.29849 0.034896 0.0556166 0.234809 0.291196 0.0711992 0.105379 0.139611 0.0654039 5.006 5.094 bj2018 86.0859 172.775 dered 13.6391 0.001 12.7831 0.000643 1 "" ucac4 apassdr9 "" 0.516983125111941 0.47975442352638 130.269371498974 -52.8090966789579 0.013553748392071 0.0157567913538536 1 0 858.7620610258343
93273851 129.795050179569 -52.9083773097391 -6.15492 -8.663 12.4978 STAR tmgaia2 20190415 "" "" 186-020141 08391080-5254301 "" J083910.80-525430.3 5318558921496851584 24741572 "" tmgaia2 0.103675 0.0938517 gaia2 2.61344 0.0535421 gaia2 270.138061711744 -6.9259678752249 164.390166310392 -66.3726022330429 14.118 0.036 13.257 0.092 nan nan nan nan nan nan nan nan nan nan 11.675 0.023 11.261 0.021 11.191 0.023 AAA-222-111-000-0-0 nan 11.107 0.023 11.156 0.021 11.383 0.134 9.27 nan 13.0523 0.000434 0.0063 rered gaia2 5681.0 138.835 4.42451 0.0843809 nan nan 1.02079 0.0586934 1.01 0.134895 0.949525 0.224688 DWARF 0.977845848 0.0589089 378.72 7.743 0.165215 0.01041372 863 2.01959324 "" "" 5.45463772e-05 0.00866964 0.0121578 schlegel 0.118002 0.151788 0.0513422 0.0660447 0.22817 0.221206 0.105139 0.0636229 0.0664665 0.0513513 7.587 7.899 bj2018 113.142 164.529 dered 13.507 0.001002 12.4402 0.000712 1 "" ucac4 apassdr9 "" 1.79548218536327 1.45560533322708 129.795006238714 -52.9084146087753 0.0454833358210725 0.0512919918436354 1 0 859.1229843548106
93272901 129.884747495117 -53.2219178719753 -7.33154 -1.95339 11.114 STAR tmgaia2 20190415 "" "" 184-020106 08393234-5313188 "" J083932.33-531318.9 5318164437340172160 24741650 "" tmgaia2 0.0461502 0.0447657 gaia2 2.30282 0.0244472 gaia2 270.423134949185 -7.07140737306089 164.995669647668 -66.5795009239129 12.005 0.043 11.547 0.057 nan nan nan nan nan nan nan nan nan nan 10.612 0.026 10.354 0.023 10.325 0.019 AAA-222-111-000-0-0 nan 10.285 0.023 10.31 0.02 10.327 0.053 9.253 nan 11.458 0.000314 0.0061 rered gaia2 7091.0 133.238 4.26029 0.0886353 nan nan 1.53759 0.0584547 1.57 0.284539 0.431897 0.0977213 DWARF 5.385232 0.2900035 428.935 4.5325 0.169505 0.0107812053 913 0.386430055 "" "" 8.386393e-05 0.0131055 0.00845691 schlegel 0.203988 0.36509 0.0594829 0.0574266 0.0586086 0.136834 0.0553537 0.121917 0.361291 0.218716 4.486 4.579 bj2018 93.8749 172.602 dered 11.7176 0.001164 11.0511 0.00074 1 "" ucac4 apassdr9 "" 0.8003889529184 0.694252612362194 129.88469477181 -53.2219262824162 0.0221660424607788 0.0230955112523868 1 0 866.0906659253989
93550171 129.997380042002 -53.2609572836027 -23.6575 23.6245 7.2487 STAR tmgaia2 20190415 "" 8568-01663-1 184-020200 08395937-5315393 "" J083959.33-531539.0 5318117325830884224 26280760 "" tmgaia2 0.1139 0.125409 gaia2 6.50691 0.0539108 gaia2 270.495434739814 -7.04109174455554 165.18867845315 -66.5661277957799 7.181 0.024 7.2 0.002 nan nan nan nan nan nan nan nan nan nan 7.212 0.021 7.254 0.036 7.16 0.021 AAA-111-111-000-0-0 nan 7.027 0.045 7.17 0.02 7.185 0.016 7.054 0.071 7.19822 0.000499 0.006 rered gaia2 11383.0 369.746 4.40833 0.0712774 nan nan 1.78938 0.05651 2.99 0.410101 0.521872 0.0937583 DWARF 48.4313622 4.54504 153.021 1.272 0.0695888 0.009821405 908 0.00651637325 "" "" 0.000431656576 0.00863381 0.011009 schlegel 0.349787 0.470415 0.0699437 0.0430764 0.112468 0.0750486 0.0764272 0.0661277 4.35831 4.73177 1.262 1.282 bj2018 276.047 463.446 dered 7.21083 0.002469 7.21902 0.003917 1 "" tycho2v3 tycho2b3 "" 1.97556197477017 1.94506338596578 129.997209758554 -53.260855567126 0.0487075573302835 0.0689896634605697 1 0 871.3239363375982
93554044 130.183865234033 -53.273364563763 -3.58331 3.41262 12.5551 STAR tmgaia2 20190415 "" "" 184-020354 08404412-5316241 "" J084044.12-531624.0 5318488621470367360 24741904 "" tmgaia2 0.033888 0.0326372 gaia2 0.362431 0.018032 gaia2 270.5732280247 -6.95965559874365 165.423167771008 -66.5038732674909 15.318 0.041 13.913 0.126 nan nan nan nan nan nan nan nan nan nan 11.23 0.024 10.566 0.022 10.421 0.021 AAA-222-111-000-0-0 nan 10.315 0.023 10.398 0.02 10.464 0.056 9.365 nan 13.413 0.000218 0.0067 rered spect 4848.0 113.0 nan nan -0.0567387 0.0831435 12.6457 nan nan nan nan nan GIANT nan nan 2558.75 119.125 0.477182 nan "" nan "" "" nan nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.2138 0.001538 12.5344 0.001141 1 "" ucac4 apassdr9 "" 0.587859643538796 0.506155376061309 130.183839434373 -53.2733498705407 0.0164027555455849 0.0167967344506293 0 0 872.2520846993166
93550201 130.050633730658 -53.2709774352086 -3.2956 5.54995 11.3323 STAR tmgaia2 20190415 "" "" 184-020243 08401214-5316154 "" J084012.14-531615.4 5318116608582462720 26281077 "" tmgaia2 0.0566676 0.0530243 gaia2 0.158364 0.027943 gaia2 270.522837940444 -7.02172132102943 165.266194288842 -66.5533182949553 15.931 0.071 13.726 0.103 nan nan nan nan nan nan nan nan nan nan 9.515 0.023 8.434 0.026 8.154 0.026 AAA-211-111-000-0-0 nan 7.991 0.024 8.163 0.02 7.947 0.018 7.693 0.163 12.5618 0.000732 0.0061 rered gaia2 3914.0 122.0 nan nan nan nan 75.9729 nan nan nan nan nan GIANT nan nan 5267.29 820.865 0.503346 0.002305935 "" nan "" "" nan 0.00286999 0.00174188 schlegel nan nan nan nan nan nan nan nan nan nan 702.63 939.1 bj2018 nan nan dered 13.9894 0.004207 11.3978 0.00183 1 "" ucac4 apassdr9 "" 0.982958386985584 0.822381026289918 130.050610003824 -53.2709535395962 0.0255078713935393 0.0287979962225755 0 0 874.9782221263521
93555606 130.173400075046 -52.7905502259109 -2.24184 3.91464 11.2863 STAR tmgaia2 20190415 "" "" 187-019972 08404161-5247260 "" J084041.61-524725.9 5318554901407595776 26281803 "" tmgaia2 0.0473702 0.0434992 gaia2 0.354445 0.0234733 gaia2 270.182167145744 -6.6726448895117 164.642885886938 -66.1365196445132 14.802 0.027 13.008 0.057 nan nan nan nan nan nan nan nan nan nan 9.763 0.024 8.805 0.038 8.654 0.019 AAA-212-111-000-0-0 nan 8.481 0.022 8.589 0.02 8.44 0.027 7.981 0.164 12.2994 0.000234 0.0072 rered gaia2 4500.0 122.0 nan nan nan nan 27.195 nan nan nan nan nan GIANT nan nan 2614.93 164.795 0.497207 0.00727862 "" nan "" "" nan 0.00738784 0.0071694 schlegel nan nan nan nan nan nan nan nan nan nan 154.65 174.94 bj2018 nan nan dered 13.3289 0.001787 11.3011 0.001134 1 "" ucac4 apassdr9 "" 0.819971254149831 0.674622841304091 130.17338411361 -52.7905333712121 0.0213878310421615 0.0227955424468164 0 0 877.2147738725881
93273054 129.806831609981 -53.1788565486531 -6.19061 15.8968 12.8346 STAR tmgaia2 20190415 "" "" 185-020847 08391363-5310439 "" "" 5318165502492017792 24741578 "" tmgaia2 0.0300877 0.0255709 gaia2 1.59497 0.0160977 gaia2 270.360186659514 -7.08282271617592 164.836106695737 -66.5763809238005 13.939 0.048 13.395 0.103 nan nan nan nan nan nan nan nan nan nan 12.237 0.026 11.931 0.023 11.858 0.021 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 13.2519 0.000231 0.0061 rered gaia2 6820.0 132.085 4.51262 0.0884774 nan nan 1.11271 0.0456784 1.47 0.255833 1.06703 0.247104 DWARF 2.41320229 0.1240918 615.876 6.1525 0.221661 0.01036006 877 0.179683089 "" "" 4.942542e-05 0.00938972 0.0113304 schlegel 0.18386 0.327806 0.038098 0.0532588 0.210694 0.283514 0.0678098 0.109145 0.156513 0.0916706 6.092 6.213 bj2018 136.591 127.578 dered 13.5714 0.00146 12.7662 0.000736 1 "" ucac4 apassdr9 "" 0.521713045746525 0.396633064276094 129.806787136147 -53.1787881041053 0.0143214408614124 0.0150099137553058 1 0 878.9894217413856
93273849 129.782984536837 -52.9093394119326 11.6578 -9.81295 12.7051 STAR tmgaia2 20190415 "" "" 186-020131 08390793-5254335 "" J083907.94-525433.6 5318558887137110016 24741566 "" tmgaia2 2.8882 2.88823 hsoy nan nan "" 270.134431669679 -6.93236234087913 164.377667631717 -66.3779675654829 14.446 0.036 13.552 0.103 nan nan nan nan nan nan nan nan nan nan 11.779 0.023 11.265 0.021 11.198 0.021 AAA-222-111-000-0-0 nan 11.13 0.022 11.171 0.02 11.325 0.141 8.81 nan 13.299 0.000619 0.006 gbprp "" nan nan nan nan nan nan nan nan nan nan nan nan GIANT nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 13.7967 0.001566 12.6305 0.000828 0 "" ucac4 apassdr9 "" 50.0075565999844 44.768339739756 129.783067765389 -52.9093816621634 0.234274951716944 0.263376204306029 1 0 879.772115182195
93272902 129.872680196649 -53.2216803458962 -5.61083 4.68238 12.6826 STAR tmgaia2 20190415 "" "" 184-020094 08392944-5313180 "" J083929.44-531318.0 5318164437340167680 "" "" tmgaia2 0.0290896 0.0258622 gaia2 0.70878 0.0152503 gaia2 270.41856516748 -7.07703673473048 164.981344057664 -66.5839550389128 14.494 0.043 13.397 0.103 nan nan nan nan nan nan nan nan nan nan 11.912 0.024 11.591 0.023 11.506 0.023 AAA-222-111-000-0-0 nan 11.424 0.023 11.442 0.022 11.823 0.172 9.331 nan 13.1934 0.00023 0.0065 rered gaia2 6821.0 131.008 3.64956 0.0914569 nan nan 3.00548 0.138309 1.47 0.257721 0.0541472 0.0128244 DWARF 17.6162987 1.165206 1356.19 28.275 0.36345 0.01072935 897 2.3826642 "" "" 9.586212e-06 0.0127686 0.0086901 schlegel 0.188194 0.327247 0.131251 0.145367 0.0109777 0.0146711 0.0779657 0.104948 1.49497 0.835442 27.7 28.85 bj2018 156.285 105.73 dered 13.6035 0.00164 12.6128 0.000917 1 "" ucac4 bpbj "" 0.504504023984445 0.40112190228356 129.872639847708 -53.2216601856556 0.0139674839932209 0.014378936774731 1 0 881.8100374926981
93912269 130.515627184337 -52.9476559631574 -4.17471 6.55511 9.6714 STAR tmgaia2 20190415 "" "" 186-020772 08420375-5256518 "" J084203.73-525651.4 5318502846402633600 24742142 "" tmgaia2 0.0628685 0.0639783 gaia2 0.566353 0.0301047 gaia2 270.43408413892 -6.60377041824564 165.283777964889 -66.1262357265817 12.736 0.026 11.133 0.023 nan nan nan nan nan nan nan nan nan nan 8.326 0.021 7.505 0.031 7.37 0.024 AAA-111-111-000-0-0 nan 7.111 0.032 7.328 0.019 7.235 0.02 7.17 0.092 10.5814 0.000342 0.0083 rered spect 4331.4 65.0 nan nan -0.8 0.09 41.1361 nan nan nan nan nan GIANT nan nan 1684.76 87.76 0.456561 nan "" nan "" "" nan nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 11.4764 0.001356 9.67886 0.000686 1 "" ucac4 apassdr9 "" 1.08902506111501 0.992252319542932 130.51559735343 -52.9476277397712 0.0298450362959272 0.0341741262800624 0 0 884.2512483586985
93832183 130.369772914488 -52.8298540193741 -29.4376 26.6328 11.833 STAR tmgaia2 20190415 "" "" 186-020659 08412874-5249475 "" J084128.71-524947.2 5318551534153356672 24742047 "" tmgaia2 0.0459294 0.0482519 gaia2 2.01129 0.0243373 gaia2 270.286068620546 -6.60205496340243 164.930978175439 -66.0915066933493 13.201 0.016 12.529 0.069 nan nan nan nan nan nan nan nan nan nan 11.137 0.023 10.761 0.022 10.726 0.019 AAA-222-111-000-0-0 nan 10.637 0.022 10.695 0.02 10.752 0.179 9.262 nan 12.3199 0.000157 0.0062 rered gaia2 6327.0 128.607 4.14497 0.0860806 nan nan 1.56676 0.0718995 1.25 0.188135 0.325014 0.0749659 DWARF 3.54397845 0.185098 490.25 5.8945 0.214169 0.0104164453 934 0.239298716 "" "" 5.1234394e-05 0.0132829 0.00754999 schlegel 0.158039 0.21823 0.0571281 0.0866709 0.061374 0.0885579 0.0754744 0.0966869 0.182008 0.188188 5.825 5.964 bj2018 168.026 89.1876 dered 12.7114 0.001352 11.7766 0.000765 1 "" ucac4 apassdr9 "" 0.795190072389337 0.74831621771018 130.369563135309 -52.8297393505581 0.0216334964221656 0.0248212682646823 1 0 893.7651836519182
93274070 129.870679368181 -52.8400017301393 -2.40267 5.98949 12.639 STAR tmgaia2 20190415 "" "" 186-020209 08392896-5250239 "" J083928.96-525023.8 5318560948721707776 26280044 "" tmgaia2 0.033169 0.0288745 gaia2 1.00233 0.0176464 gaia2 270.110689273962 -6.8483765246255 164.369928862198 -66.2907921326017 14.856 0.044 13.761 0.069 nan nan nan nan nan nan nan nan nan nan 11.506 0.023 10.977 0.022 10.818 0.019 AAA-222-111-000-0-0 nan 10.729 0.023 10.79 0.02 10.798 0.065 9.354 nan 13.3778 0.000216 0.0064 rered spect 5108.0 75.0 nan nan -0.0963314 0.135072 3.62747 nan nan nan nan nan GIANT nan nan 970.049 16.737 0.348197 nan "" nan "" "" nan nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.0353 0.001311 12.5973 0.001231 1 "" ucac4 apassdr9 "" 0.574283741795662 0.447889385680151 129.870662242196 -52.8399759420584 0.0153639918872544 0.0173103309437015 0 0 898.1545487903717
93272891 129.866190911669 -53.2259435598861 -4.17165 3.66792 11.843 STAR tmgaia2 20190415 "" "" 184-020089 08392789-5313334 "" J083927.88-531333.3 5318164329952970112 24741635 "" tmgaia2 0.0470281 0.0452771 gaia2 0.63862 0.0250977 gaia2 270.419643548891 -7.08270449978403 164.980730351664 -66.5897177928336 12.325 0.042 12.103 0.057 nan nan nan nan nan nan nan nan nan nan 11.402 0.027 11.331 0.025 11.293 0.021 AAA-222-111-000-0-0 nan 11.226 0.023 11.269 0.021 11.344 0.107 9.489 nan 12.0151 0.000197 0.008 rered gaia2 10770.0 341.201 3.9335 0.0659046 nan nan 2.99132 0.121357 2.8 0.371466 0.104609 0.0187058 DWARF 108.46357 16.28525 1500.52 57.03 0.38239 0.0117657548 907 0.8830389 "" "" 1.792532e-05 0.0135515 0.00998001 schlegel 0.383406 0.359527 0.100263 0.142451 0.0169563 0.0204553 0.0678859 0.0639233 14.1139 18.4566 54.9 59.16 bj2018 267.313 415.089 dered 12.1605 0.001893 11.7343 0.000943 1 "" ucac4 apassdr9 "" 0.815634416191044 0.702253303455394 129.86616090926 -53.2259277674564 0.0227915083085293 0.0253655279762028 1 0 902.5533763201055
93268140 129.731928247661 -52.9643544963183 -24.1756 23.2261 9.6757 STAR tmgaia2 20190415 "" "" 186-020094 08385566-5257517 "" J083855.63-525751.4 5318182648001349248 24741527 "" tmgaia2 0.0500641 0.0437396 gaia2 6.52521 0.0273647 gaia2 270.160131733919 -6.99000559351509 164.405693958488 -66.4399976482501 10.95 0.028 10.306 0.023 nan nan nan nan nan nan nan nan nan nan 9.113 0.034 8.791 0.065 8.68 0.019 AAA-112-111-000-0-0 nan 8.638 0.023 8.681 0.02 8.662 0.029 8.325 0.216 10.1256 0.000547 0.006 rered gaia2 5952.0 129.686 4.26721 0.0805859 nan nan 1.27099 0.0593517 1.09 0.145004 0.530885 0.117186 DWARF 1.82654524 0.07135985 152.579 0.6415 0.0706626 0.010531785 949 0.106638186 "" "" 0.000287562347 0.00911117 0.0119524 schlegel 0.121634 0.168375 0.0612382 0.0574653 0.112664 0.121707 0.0722562 0.0889156 0.0838499 0.0588698 0.639 0.644 bj2018 105.501 153.872 dered 10.4908 0.001262 9.63208 0.00139 1 "" ucac4 apassdr9 "" 0.867241528148226 0.678448592162468 129.731755431196 -52.9642544951792 0.0220678306733332 0.0256432856084308 1 0 903.4174138897404
93912195 130.541483599904 -52.9676813580101 -25.6882 23.5309 7.3934 STAR tmgaia2 20190415 42702 8569-03931-1 186-020792 08420996-5258038 "" J084209.92-525803.4 5318499822745556992 26283988 "" tmgaia2 0.0707914 0.0815694 gaia2 6.63459 0.0385899 gaia2 270.459622845077 -6.60359864104479 165.345000752953 -66.13169457187 7.363 0.024 7.38 0.03 nan nan nan nan nan nan nan nan nan nan 7.337 0.02 7.353 0.034 7.336 0.018 AAA-111-111-000-0-0 nan 7.25 0.037 7.366 0.02 7.384 0.019 7.312 0.085 7.35751 0.000365 0.006 rered gaia2 10884.0 321.546 4.42148 0.0655747 nan nan 1.71469 0.0491458 2.83 0.356229 0.561341 0.0931383 DWARF 37.1725235 3.363245 150.079 0.876 0.0725976 0.0101145748 999 0.007844866 "" "" 0.0004428136 0.00977265 0.0104565 schlegel 0.335317 0.37714 0.0475322 0.0507593 0.0852446 0.101032 0.0686096 0.0625397 3.15301 3.57348 0.871 0.881 bj2018 336.065 307.027 dered 7.38405 0.002295 7.36897 0.003176 1 "" hipvmag tycho2b3 "" 1.22637426901512 1.26498160290113 130.541299956661 -52.9675800445535 0.0336169342551309 0.0407305781669668 1 0 915.6925798722539
93911962 130.556376186191 -53.048960853141 -3.55346 4.3257 12.0177 STAR tmgaia2 20190415 "" "" 185-021497 08421352-5302563 "" J084213.52-530256.2 5318498551434947584 24742173 "" tmgaia2 0.0416574 0.0538034 gaia2 0.29521 0.0231056 gaia2 270.530032042239 -6.64596820118214 165.490699778621 -66.1884284881501 15.472 0.048 13.745 0.137 nan nan nan nan nan nan nan nan nan nan 10.493 0.024 9.659 0.025 9.442 0.021 AAA-222-111-000-0-0 nan 9.279 0.023 9.397 0.02 9.229 0.047 8.695 nan 13.0136 0.000498 0.0068 rered gaia2 4486.0 122.0 nan nan nan nan 22.4224 nan nan nan nan nan GIANT nan nan 3092.16 226.775 0.464717 0.00583713 "" nan "" "" nan 0.00603238 0.00564188 schlegel nan nan nan nan nan nan nan nan nan nan 210.59 242.96 bj2018 nan nan dered 14.0175 0.001968 12.022 0.001076 1 "" ucac4 apassdr9 "" 0.721891591298202 0.834355099540853 130.556350734858 -53.0489422286019 0.0187643594685703 0.0259099651203453 0 0 918.1863532542147
93555585 130.293312386926 -52.796094996923 -6.45616 8.78913 12.0324 STAR tmgaia2 20190415 "" "" 187-020095 08411039-5247458 "" J084110.39-524745.8 5318552491917347712 24741985 "" tmgaia2 0.0481881 0.0496647 gaia2 0.681348 0.0242814 gaia2 270.230826703633 -6.6183088784249 164.789986905958 -66.0947936741046 12.79 0.015 12.495 0.08 nan nan nan nan nan nan nan nan nan nan 11.493 0.026 11.333 0.023 11.228 0.023 AAA-222-111-000-0-0 nan 11.153 0.022 11.189 0.02 11.167 0.137 8.878 nan 12.3126 0.000335 0.008 rered gaia2 8951.0 188.52 3.81617 0.0716358 nan nan 3.07612 0.126809 2.26 0.315279 0.0776427 0.0143917 DWARF 54.7250443 6.326975 1409.92 48.7 0.390843 0.01273 1028 0.266067982 "" "" 1.637889e-05 0.0142037 0.0112563 schlegel 0.324876 0.305682 0.134097 0.119521 0.0157829 0.0130005 0.0705912 0.0726804 7.88582 4.76813 47.05 50.35 bj2018 182.397 194.643 dered 12.5387 0.001699 11.9394 0.001388 1 "" ucac4 apassdr9 "" 0.834149135828774 0.770213922076073 130.293266414546 -52.7960571548441 0.02176493904614 0.025160641718457 1 0 921.1276338475893
93553992 130.146945822178 -53.2888551621666 -3.72268 4.43242 11.9112 STAR tmgaia2 20190415 "" "" 184-020324 08403526-5317199 "" J084035.26-531719.8 5318488690189824000 24741868 "" tmgaia2 0.0460106 0.0439667 gaia2 0.41915 0.0225945 gaia2 270.57222155991 -6.98660388244683 165.405812385716 -66.5299381958412 14.727 0.011 13.258 0.092 nan nan nan nan nan nan nan nan nan nan 10.6 0.024 9.897 0.022 9.749 0.021 AAA-222-111-000-0-0 nan 9.618 0.023 9.719 0.02 9.626 0.034 8.693 nan 12.7788 0.000209 0.0072 rered spect 4657.6 65.0 nan nan -0.56 0.09 16.3211 nan nan nan nan nan GIANT nan nan 2236.51 115.995 0.468771 nan "" nan "" "" nan nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.5976 0.001111 11.8961 0.00085 1 "" ucac4 apassdr9 "" 0.798167233999394 0.68185848248838 130.146919009344 -53.2888360781393 0.0208319100590929 0.0225998303209252 0 0 921.570312047844
93548748 130.035220713298 -52.7825286305561 -3.77414 5.39607 11.7431 STAR tmgaia2 20190415 "" "" 187-019848 08400845-5246570 "" J084008.44-524657.0 5318566514999517696 24741776 "" tmgaia2 0.0533887 0.0502878 gaia2 0.172372 0.0279497 gaia2 270.124877484784 -6.73437604259719 164.470404811421 -66.1832960909009 15.6 0.06 13.605 0.08 nan nan nan nan nan nan nan nan nan nan 10.129 0.023 9.257 0.025 8.978 0.019 AAA-222-111-000-0-0 nan 8.797 0.022 8.952 0.019 8.791 0.021 8.622 0.303 12.8158 0.000343 0.0063 rered gaia2 4480.0 122.0 nan nan nan nan 45.2981 nan nan nan nan nan GIANT nan nan 4925.18 710.235 0.578532 0.003738755 "" nan "" "" nan 0.00445311 0.0030244 schlegel nan nan nan nan nan nan nan nan nan nan 614.58 805.89 bj2018 nan nan dered 13.9283 0.002878 11.7796 0.000928 1 "" ucac4 apassdr9 "" 0.924103770038721 0.779910575774483 130.035193847157 -52.7825053974798 0.0235333458413974 0.0264803998473368 0 0 926.3508124433547
93272827 129.904532780503 -53.2509155757023 -1.04917 1.62827 12.7694 STAR tmgaia2 20190415 "" "" 184-020126 08393708-5315032 "" J083937.08-531503.2 5318164162462274688 26280233 "" tmgaia2 0.0321581 0.0302093 gaia2 0.265809 0.0171228 gaia2 270.453654970603 -7.07939206644968 165.065371547829 -66.5941292699429 16.083 0.058 14.356 0.092 nan nan nan nan nan nan nan nan nan nan 11.326 0.027 10.534 0.023 10.313 0.023 AAA-222-111-000-0-0 nan 10.165 0.023 10.288 0.021 10.198 0.047 8.929 nan 13.7392 0.000539 0.0063 rered gaia2 4618.0 122.0 nan nan nan nan 16.552 nan nan nan nan nan GIANT nan nan 3395.62 202.375 0.480565 0.00345484 "" nan "" "" nan 0.00359857 0.00331111 schlegel nan nan nan nan nan nan nan nan nan nan 190.61 214.14 bj2018 nan nan dered 14.6992 0.002472 12.7692 0.001508 1 "" ucac4 apassdr9 "" 0.557779005527031 0.468524776871394 129.904525230494 -53.2509085650956 0.0149402553096366 0.0162136526781243 0 0 926.7304028022348
93555641 130.2180133288 -52.7797100012175 -4.77206 4.12255 12.9742 STAR tmgaia2 20190415 "" "" 187-020016 08405232-5246469 "" J084052.31-524646.9 5318554282932328320 26282026 "" tmgaia2 0.0337887 0.0353638 gaia2 0.269797 0.0172642 gaia2 270.189924390363 -6.64460577117543 164.677437007499 -66.1110249765651 15.737 0.061 14.429 0.103 nan nan nan nan nan nan nan nan nan nan 11.583 0.024 10.908 0.022 10.714 0.019 AAA-222-111-000-0-0 nan 10.594 0.022 10.671 0.02 10.699 0.089 8.784 nan 13.8596 0.000238 0.0066 rered spect 4978.0 143.0 nan nan -0.113913 0.1842 13.1782 nan nan nan nan nan GIANT nan nan 3350.68 198.705 0.513788 nan "" nan "" "" nan nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.6938 0.001501 12.9593 0.000834 1 "" ucac4 apassdr9 "" 0.58485537910233 0.548436492660122 130.217979361186 -52.7796922513541 0.0154595584835092 0.0180646834493576 0 0 930.3387527839847
93911817 130.551223416071 -53.101052247895 -22.7266 21.7861 9.1645 STAR tmgaia2 20190415 "" "" 185-021490 08421230-5306038 "" J084212.26-530603.5 5318496764728574848 24742164 "" tmgaia2 0.0587323 0.0779082 gaia2 6.60266 0.0320282 gaia2 270.56974469375 -6.68013300911771 165.567598254965 -66.2303907091889 10.059 0.017 9.95 0.023 nan nan nan nan nan nan nan nan nan nan 8.701 0.02 8.475 0.036 8.364 0.031 AAA-111-111-sss-0-0 nan 8.347 0.023 8.332 0.02 8.324 0.03 8.107 0.189 9.50276 0.000783 0.0061 rered spect 6239.0 161.744 4.17082 0.0958072 -0.09 0.15 1.4963 0.0857086 1.21 0.176273 0.361187 0.0950661 DWARF 3.056257 0.134826 150.799 0.734 0.0601994 0.0105593754 1025 1.93827713 "" "" 0.000201921663 0.00729105 0.0138277 schlegel 0.139714 0.212832 0.0750397 0.0963774 0.0734932 0.116639 0.0825984 0.109016 0.146261 0.123391 0.731 0.737 bj2018 164.098 159.39 spect 9.76519 0.00232 9.1208 0.002017 1 "" ucac4 apassdr9 "" 1.01801854434926 1.20815976639986 130.551060441825 -53.1009584467416 0.0264972116160037 0.037517578585845 1 0 937.2708638325907
