ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
339570116 253.597588071983 -41.6569824613213 -0.754962 -1.85225 12.1047 STAR tmgaia2 20190415 "" "" 242-105954 16542342-4139251 "" J165423.37-413925.8 5966524213491923968 21434064 "" tmgaia2 0.0557394 0.0530819 gaia2 0.567192 0.0352953 gaia2 343.621140239148 1.25758729722068 257.110808408079 -18.9488270588215 13.908 0.01 13.58 0.103 nan nan nan nan nan nan nan nan nan nan 12.456 0.029 12.368 0.039 12.255 0.035 AAA-222-111-000-0-0 nan 12.1 0.047 12.281 0.069 10.697 0.238 7.379 nan 13.3933 0.000271 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1681.88 102.51 1.30092 0.0680883 "" nan "" "" nan 0.0646408 0.0715358 schlegel nan nan nan nan nan nan nan nan nan nan 96.4 108.62 bj2018 nan nan "" 13.6247 0.001724 12.9988 0.000916 1 "" ucac4 apassdr9 "" 0.924737075730696 0.823350077895961 253.597583721336 -41.6569904362867 0.0260811347483724 0.0309157390010783 -1 1 633.2606451588711
340489013 253.770453478671 -41.799386219704 nan nan 10.818 STAR tmgaia2 20190415 "" "" "" 16550491-4147577 "" J165504.91-414757.7 5966507377219893248 "" "" tmgaia2 nan nan "" nan nan "" 343.59162164534 1.06771645015199 257.264121492445 -19.07498430477 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.068 0.03 7.64 0.044 6.999 0.027 AAA-111-111-00s-0-0 nan 6.6 0.054 6.819 0.02 6.64 0.041 6.268 0.196 14.4994 0.001553 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 19.0024 0.039571 12.8403 0.007167 0 "" "" "" "" 0.166738311682687 0.140117470971301 253.770453478671 -41.799386219704 0.166738311682687 0.140117470971301 0 0 638.1312267230496
339569877 253.663577081349 -41.6772362775963 -4.18392 -4.92982 12.8332 STAR tmgaia2 20190415 "" "" 242-106080 16543926-4140380 "" J165439.25-414038.0 5966512531180829440 "" "" tmgaia2 0.106206 0.0788871 gaia2 0.449068 0.0641512 gaia2 343.636449962868 1.20653883953679 257.165101110906 -18.9630949714007 17.854 0.165 15.708 0.263 nan nan nan nan nan nan nan nan nan nan 10.742 0.023 9.67 0.022 9.333 0.019 AAA-222-111-000-0-0 nan 9.157 0.023 9.244 0.021 8.755 0.097 7.217 0.299 14.3336 0.000361 0.1345 rered gaia2 5969.0 123.0 nan nan nan nan 18.5602 nan nan nan nan nan GIANT nan nan 2109.4 309.27 1.66635 0.20209 "" nan "" "" nan 0.179153 0.225027 schlegel nan nan nan nan nan nan nan nan nan nan 266.25 352.29 bj2018 nan nan dered 16.0166 0.004804 13.0728 0.001406 1 "" ucac4 bpbj "" 1.76226706621725 1.22361232507352 253.663552962937 -41.6772575032129 0.05482289690555 0.0459286108742023 0 0 638.5908226996681
339569938 253.651615036577 -41.6718526021705 0.17831 -2.68867 12.8312 STAR tmgaia2 20190415 "" "" 242-106060 16543639-4140186 "" J165436.42-414018.9 5966512599900316672 21434862 "" tmgaia2 0.0660492 0.048973 gaia2 0.536395 0.0384287 gaia2 343.635009076891 1.21687036171632 257.155046338698 -18.9588065406398 16.776 0.056 14.705 0.126 nan nan nan nan nan nan nan nan nan nan 11.114 0.022 10.347 0.025 10.06 0.024 AAA-222-111-000-0-0 nan 9.726 0.024 9.812 0.023 9.476 0.138 7.01 0.379 13.9292 0.000282 0.0653 rered gaia2 7664.0 123.0 nan nan nan nan 8.54289 nan nan nan nan nan GIANT nan nan 1774.48 124.31 1.428 0.08559645 "" nan "" "" nan 0.0806506 0.0905423 schlegel nan nan nan nan nan nan nan nan nan nan 115.82 132.8 bj2018 nan nan dered 15.0567 0.003387 12.8763 0.000687 1 "" ucac4 apassdr9 "" 1.0959059446887 0.759608317459694 253.651616064368 -41.6718641783887 0.0333420813874018 0.0282855495208648 0 0 638.7159687726651
339570201 253.553045884323 -41.6496424920906 -0.633217 -2.05642 11.6593 STAR tmgaia2 20190415 "" "" 242-105859 16541273-4138587 "" "" 5966524346622515200 "" "" tmgaia2 0.0621297 0.0478068 gaia2 0.572931 0.0385151 gaia2 343.605862256997 1.2880536824374 257.074947697359 -18.9454968288374 nan nan 13.065 0.092 nan nan nan nan nan nan nan nan nan nan 12.045 0.022 11.947 0.022 11.932 0.021 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 12.9081 0.000351 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1666.69 109.91 1.24071 0.0700832 "" nan "" "" nan 0.0662587 0.0739077 schlegel nan nan nan nan nan nan nan nan nan nan 102.83 116.99 bj2018 nan nan "" 13.1235 0.001476 12.5283 0.001595 1 "" ucac4 "" "" 1.0308536286045 0.741537345461874 253.553042235677 -41.6496513461213 0.0331849946055205 0.0280825904339754 -1 0 639.0475392542221
338732756 253.372824685019 -41.9565154792976 4.87452 -4.47386 12.57 STAR tmgaia2 20190415 "" "" 241-107809 16532947-4157234 "" J165329.48-415723.4 5966513355814447488 21431060 "" tmgaia2 0.0628114 0.0452747 gaia2 0.501667 0.0377287 gaia2 343.282977440434 1.19853429964846 256.972710093298 -19.2662561742162 15.95 0.006 14.271 0.126 nan nan nan nan nan nan nan nan nan nan 11.018 0.022 10.281 0.022 10.018 0.019 AAA-222-111-000-0-0 nan 9.939 0.024 10.106 0.024 9.014 0.097 6.699 0.158 13.5426 0.000289 0.0737 rered gaia2 9064.0 126.0 nan nan nan nan 8.70191 nan nan nan nan nan GIANT nan nan 1890.34 138.48 1.45254 0.09032215 "" nan "" "" nan 0.0849198 0.0957245 schlegel nan nan nan nan nan nan nan nan nan nan 128.6 148.36 bj2018 nan nan dered 14.5378 0.003447 12.5611 0.000904 1 "" ucac4 apassdr9 "" 1.04322925471404 0.702290773480838 253.37285290723 -41.9565347417536 0.0335362534628551 0.0273541675013341 0 0 639.1101066489924
338732895 253.34383653697 -41.9326532995614 0.638245 2.98799 9.8832 STAR tmgaia2 20190415 "" "" 241-107786 16532251-4155574 "" J165322.52-415557.5 5966514180448547456 21430677 "" tmgaia2 0.0852073 0.0655413 gaia2 1.08665 0.0516902 gaia2 343.287834419587 1.23032591506117 256.946988111658 -19.2451700973678 11.318 0.012 10.738 0.034 nan nan nan nan nan nan nan nan nan nan 8.989 0.029 8.724 0.047 8.597 0.021 AAA-112-111-000-0-0 nan 8.504 0.023 8.521 0.02 8.464 0.081 7.722 0.44 10.3901 0.000496 0.0271 rered gaia2 9070.0 123.0 nan nan nan nan 7.30377 nan nan nan nan nan GIANT nan nan 898.934 42.2015 0.747796 0.0324547 "" nan "" "" nan 0.0310782 0.0338312 schlegel nan nan nan nan nan nan nan nan nan nan 40.259 44.144 bj2018 nan nan dered 10.8405 0.001397 9.78775 0.001086 1 "" ucac4 apassdr9 "" 1.41510396059849 1.01662875217647 253.343840230861 -41.9326404346044 0.0459907437333388 0.0387456176213737 0 0 639.828567352152
339563426 253.50473266597 -41.6499529884039 -0.725868 -2.08812 8.9184 STAR tmgaia2 20190415 "" "" 242-105764 16540113-4138597 "" J165401.14-413859.7 5966523732455642112 21432804 "" tmgaia2 0.082676 0.064875 gaia2 0.565927 0.0507085 gaia2 343.582849874986 1.31587554926631 257.037090350617 -18.9501098797471 10.406 0.013 10.381 0.023 nan nan nan nan nan nan nan nan nan nan 9.696 0.022 9.69 0.022 9.647 0.02 AAA-222-111-000-0-0 nan 9.572 0.024 9.66 0.021 9.419 0.076 7.724 0.301 10.1446 0.000635 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1690.36 149.19 1.20644 0.09059775 "" nan "" "" nan 0.0840643 0.0971312 schlegel nan nan nan nan nan nan nan nan nan nan 136.4 161.98 bj2018 nan nan "" 10.2578 0.001557 9.93665 0.002268 1 "" ucac4 apassdr9 "" 1.37176671763667 1.00626984223363 253.504728483441 -41.6499619789207 0.044414209451514 0.0377233877408219 -1 0 641.5137187030799
246957196 253.426935721578 -41.9856766828268 -0.62602 -2.30448 11.073 STAR tmgaia2 20190415 "" "" 241-107889 16534246-4159084 "" J165342.47-415907.7 5966501428674452736 21431747 "" tmgaia2 0.0859114 0.0659202 gaia2 0.521702 0.0523655 gaia2 343.285796180882 1.14892649176344 257.018739915978 -19.2903618377068 12.935 0.008 12.631 0.103 nan nan nan nan nan nan nan nan nan nan 11.545 0.024 11.422 0.022 11.387 0.024 AAA-222-111-000-0-0 nan 11.207 0.027 11.35 0.033 11.089 nan 6.648 nan 12.4298 0.000253 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1826.89 182.975 1.40428 0.120717 "" nan "" "" nan 0.110773 0.130661 schlegel nan nan nan nan nan nan nan nan nan nan 165.24 200.71 bj2018 nan nan "" 12.6544 0.002494 12.037 0.001063 1 "" ucac4 apassdr9 "" 1.42703435416862 1.02251481091378 253.426932095424 -41.9856866048936 0.045870595633869 0.039200842037208 -1 0 642.038479202753
339570115 253.609990097781 -41.6571642257206 -3.52593 -3.67506 12.6373 STAR tmgaia2 20190415 "" "" 242-105982 16542640-4139257 "" "" 5966524591449037056 "" "" tmgaia2 0.0460279 0.0344925 gaia2 1.54266 0.0298617 gaia2 343.626837347648 1.25027632078377 257.120558823052 -18.9479075085874 15.971 0.183 13.54 0.069 nan nan nan nan nan nan nan nan nan nan 11.689 0.023 11.322 0.023 11.172 0.024 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 13.2618 0.000251 0.0093 rered gaia2 6862.0 140.88 4.1522 0.0864356 nan nan 1.69639 0.0782161 1.49 0.242148 0.305216 0.070692 DWARF 5.748447 0.447793 636.624 12.2 0.544949 0.01369325 1775 15.3505068 "" "" 7.54647954e-06 0.0113272 0.0160593 schlegel 0.188289 0.296007 0.0824583 0.0739739 0.0685298 0.0728543 0.0935421 0.0793291 0.509773 0.385813 11.97 12.43 bj2018 166.381 115.38 dered 13.7983 0.001345 12.5808 0.000679 1 "" ucac4 bpbj "" 0.763759573743629 0.535020413435128 253.609969778721 -41.6571800488975 0.0260136908298689 0.0203370635351506 1 0 642.2217670977309
339563490 253.468069365368 -41.6541921297058 -1.9898 -1.7373 11.7899 STAR tmgaia2 20190415 "" "" 242-105699 16535233-4139150 "" J165352.33-413915.1 5966523796864106880 21432312 "" tmgaia2 0.074099 0.0589479 gaia2 0.596719 0.0466749 gaia2 343.562269710471 1.33445291290198 257.008868816673 -18.9575935630767 14.34 0.028 13.04 0.114 nan nan nan nan nan nan nan nan nan nan 10.486 0.021 9.923 0.024 9.717 0.021 AAA-222-111-000-0-0 nan 9.626 0.024 9.746 0.02 10.242 0.137 8.265 nan 12.5824 0.000803 0.0598 rered gaia2 8616.0 124.0 nan nan nan nan 8.19116 nan nan nan nan nan GIANT nan nan 1605.61 123.78 1.126 0.07434505 "" nan "" "" nan 0.0696122 0.0790779 schlegel nan nan nan nan nan nan nan nan nan nan 114.48 133.08 bj2018 nan nan dered 13.348 0.00268 11.7414 0.001966 1 "" ucac4 apassdr9 "" 1.22951594725219 0.914342101245623 253.468057899173 -41.6541996097481 0.0410899005048525 0.0344613540543414 0 0 646.7705096776473
340418486 253.738308271193 -41.7294757349419 nan nan 11.5856 STAR tmgaia2 20190415 "" "" 242-106205 16545720-4143461 "" J165457.23-414345.9 5966508609862754816 "" "" tmgaia2 nan nan "" nan nan "" 343.630930730134 1.13030819025937 257.230226778562 -19.0083825243814 17.235 0.63 17.617 1.133 nan nan nan nan nan nan nan nan nan nan 7.835 0.026 6.603 0.036 6.021 0.023 AAA-111-111-000-0-0 nan 5.733 0.106 5.627 0.044 4.867 0.016 4.001 0.032 13.2707 0.004521 0.0077 gbprp "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 17.5577 0.030394 11.6038 0.015575 0 "" ucac4 bpbj "" 0.148388466800215 0.1382818367811 253.738308271193 -41.7294757349419 0.148388466800215 0.1382818367811 -1 0 647.293458503015
339563388 253.513224211819 -41.6468394248699 1.05111 -1.76589 12.4295 STAR tmgaia2 20190415 "" "" 242-105789 16540317-4138486 "" J165403.17-413848.5 5966525141204913664 "" "" tmgaia2 0.0893394 0.0906423 gaia2 0.509052 0.0735039 gaia2 343.58927004323 1.31291599924441 257.043358090951 -18.9462610687998 17.556 0.165 15.079 0.172 nan nan nan nan nan nan nan nan nan nan 10.472 0.022 9.517 0.022 9.192 0.021 AAA-222-111-000-0-0 nan 9.006 0.025 9.107 0.023 8.891 0.098 7.523 0.371 13.7876 0.000342 0.1054 rered gaia2 5471.0 123.0 nan nan nan nan 16.9245 nan nan nan nan nan GIANT nan nan 1880.91 282.825 1.33042 0.1663775 "" nan "" "" nan 0.146843 0.185912 schlegel nan nan nan nan nan nan nan nan nan nan 242.42 323.23 bj2018 nan nan dered 15.2612 0.005657 12.5969 0.001238 1 "" ucac4 bpbj "" 1.48217559623525 1.40598016211021 253.513230268135 -41.6468470280076 0.0436086170792181 0.0536641200481511 0 0 650.1399588161876
246957492 253.536247493911 -42.0078182815398 7.40637 -0.524024 11.488 STAR tmgaia2 20190415 "" "" 240-106859 16540869-4200281 "" J165408.70-420028.2 5966500711430597632 21433228 "" tmgaia2 0.0843067 0.0680903 gaia2 1.55491 0.0535048 gaia2 343.319899133307 1.07193694820212 257.107005010151 -19.3026091476763 12.863 0.012 12.332 0.172 nan nan nan nan nan nan nan nan nan nan 10.71 0.027 10.343 0.025 10.296 0.027 AAA-222-111-000-0-0 nan 10.089 0.025 10.181 0.026 10.067 0.238 8.127 nan 11.9751 0.000245 0.0139 rered gaia2 7677.0 164.577 3.9515 0.076764 nan nan 2.3492 0.103048 1.8 0.285046 0.13884 0.0275947 DWARF 17.27028 2.127 632.459 21.5995 0.504848 0.0192655 1676 1.0233705 "" "" 1.73936787e-05 0.0192761 0.0192549 schlegel 0.21003 0.360063 0.0948628 0.111233 0.021602 0.0335874 0.0592115 0.0943164 2.19562 2.05838 20.876 22.323 bj2018 122.002 207.153 dered 12.3756 0.001018 11.4072 0.000676 1 "" ucac4 apassdr9 "" 1.40045278316593 1.05617631460669 253.536290409444 -42.0078205377623 0.044058913393621 0.0404967445116555 1 0 652.1372255133032
340490421 253.734369255567 -41.9332534002267 1.67955 -3.00874 11.8503 STAR tmgaia2 20190415 "" "" 241-108657 16545625-4155597 "" J165456.25-415559.6 5966504692849960704 "" "" tmgaia2 0.192759 0.14629 gaia2 0.348829 0.115998 gaia2 343.470604750128 1.00446210047678 257.252556232284 -19.211084594389 18.274 0.281 16.868 0.275 nan nan nan nan nan nan nan nan nan nan 9.43 0.024 8.17 0.073 7.629 0.024 AAA-211-111-000-0-0 nan 7.298 0.029 7.469 0.02 7.39 0.034 7.628 nan 13.9439 0.000667 0.1907 rered gaia2 3654.0 122.0 nan nan nan nan 104.653 nan nan nan nan nan GIANT nan nan 2660.06 971.25 1.63148 0.4737735 "" nan "" "" nan 0.36537 0.582177 schlegel nan nan nan nan nan nan nan nan nan nan 687.79 1254.71 bj2018 nan nan dered 16.885 0.012342 12.4505 0.003689 1 "" ucac4 bpbj "" 3.20157623697381 2.26929398818099 253.73437897618 -41.9332663545243 0.112055862163435 0.0903417387999555 0 0 656.8661743231321
339570147 253.616470019034 -41.6544994089861 1.65283 -1.3682 12.0429 STAR tmgaia2 20190415 "" "" 242-105998 16542795-4139161 "" "" 5966512840418513920 "" "" tmgaia2 0.0705701 0.0546519 gaia2 0.749194 0.0405811 gaia2 343.631957753374 1.24819423860695 257.125307175354 -18.9446870801587 nan nan 12.391 0.069 nan nan nan nan nan nan nan nan nan nan 11.211 0.023 11.059 0.023 11.026 0.023 AAA-222-111-dd0-0-0 nan nan nan nan nan nan nan nan nan 12.2065 0.00018 0.0511 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1288.75 69.215 1.05299 0.05040875 "" nan "" "" nan 0.0480574 0.0527601 schlegel nan nan nan nan nan nan nan nan nan nan 65.57 72.86 bj2018 nan nan "" 12.4585 0.001629 11.7917 0.001408 1 "" ucac4 "" "" 1.17086606779451 0.847697332939048 253.616479543489 -41.6545052998476 0.0361322800033188 0.031698881087085 -1 0 656.904232071598
247264321 253.664304662474 -41.9823206249975 nan nan 12.458 STAR tmgaia2 20190415 "" "" "" 16543944-4158562 "" J165439.43-415856.3 5966499337041023488 "" "" tmgaia2 nan nan "" nan nan "" 343.399668421142 1.0140963159282 257.203916489677 -19.2659691629128 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.708 0.022 8.84 0.038 8.046 0.036 AAA-211-111-000-0-0 nan 7.626 0.025 7.624 0.021 7.655 0.04 7.307 nan 16.9995 0.003118 1.0 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 21.3318 0.225655 15.2449 0.014689 0 "" "" "" "" 0.234296554095149 0.176565184626492 253.664304662474 -41.9823206249975 0.234296554095149 0.176565184626492 0 0 658.147747233226
338732861 253.341133626849 -41.9386476248468 -0.526478 -2.03167 12.2425 STAR tmgaia2 20190415 "" "" 241-107781 16532187-4156190 "" "" 5966514176137382144 21430640 "" tmgaia2 0.0822561 0.0642988 gaia2 0.568753 0.0510602 gaia2 343.281918001662 1.22809278005875 256.945640789098 -19.2513633828822 13.03 0.01 12.612 0.092 nan nan nan nan nan nan nan nan nan nan 11.348 nan 11.168 0.078 11.092 0.033 UAA-622-012-00c-0-0 nan nan nan nan nan nan nan nan nan 12.3824 0.000235 0.1087 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1682.44 148.83 1.32485 0.100892648 "" nan "" "" nan 0.0935013 0.108284 schlegel nan nan nan nan nan nan nan nan nan nan 136.04 161.62 bj2018 nan nan "" 12.6748 0.001603 11.9074 0.000785 1 "" ucac4 apassdr9 "" 1.36618338679844 0.997378562370887 253.341130579532 -41.938656372315 0.0463503150535834 0.0385985648833919 -1 0 658.6215916524587
340418671 253.754643584321 -41.7444277276747 0.29699 0.0717895 12.4519 STAR tmgaia2 20190415 "" "" 242-106229 16550111-4144399 "" "" 5966508334984832768 21436353 "" tmgaia2 0.0470419 0.03595 gaia2 0.546885 0.027009 gaia2 343.626970886077 1.11142594757989 257.244880439786 -19.021794626623 14.604 0.006 14.075 0.126 nan nan nan nan nan nan nan nan nan nan 12.588 0.03 12.366 0.074 12.235 0.023 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 13.8354 0.000214 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1739.25 82.44 1.44463 0.05961575 "" nan "" "" nan 0.0572267 0.0620048 schlegel nan nan nan nan nan nan nan nan nan nan 78.61 86.27 bj2018 nan nan "" 14.1863 0.001427 13.31 0.001097 1 "" ucac4 apassdr9 "" 0.780730633491362 0.557615793958036 253.754645298125 -41.744427418581 0.0240979482933149 0.0208727824319301 -1 0 658.653313209413
339570153 253.622878329644 -41.654153012208 -0.357127 -2.22851 7.9038 STAR tmgaia2 20190415 "" 7876-02235-1 242-106005 16542949-4139149 "" J165429.48-413914.8 5966512840418512000 21434423 "" tmgaia2 0.0754258 0.0560203 gaia2 0.652016 0.042974 gaia2 343.635243050946 1.24469314066998 257.130290293878 -18.9437752523169 9.388 0.053 9.241 0.004 nan nan nan nan nan nan nan nan nan nan 8.646 0.023 8.588 0.057 8.538 0.019 AAA-112-111-000-0-0 nan 8.505 0.023 8.552 0.021 8.442 0.064 6.069 0.092 9.12191 0.000356 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1473.84 95.945 1.19412 0.06813525 "" nan "" "" nan 0.0643657 0.0719048 schlegel nan nan nan nan nan nan nan nan nan nan 89.84 102.05 bj2018 nan nan "" 9.25968 0.001587 8.87967 0.001938 1 "" tycho2v3 tycho2b3 "" 1.25141415842093 0.868918508889835 253.622876271706 -41.6541626071817 0.0381623988081231 0.0323889438961986 -1 0 663.9721570606637
339563590 253.424819789376 -41.6613102858943 -0.489479 -2.2957 11.1662 STAR tmgaia2 20190415 "" "" 242-105642 16534195-4139407 "" J165341.95-413940.7 5966526408204715392 21431709 "" tmgaia2 0.0765247 0.0595794 gaia2 0.556758 0.0524177 gaia2 343.536341192236 1.35501695250307 256.975849674392 -18.9685326442427 12.734 0.006 12.537 0.092 nan nan nan nan nan nan nan nan nan nan 11.687 0.022 11.633 0.024 11.578 0.027 AAA-222-111-000-0-0 nan 11.412 0.029 11.672 0.031 10.055 nan 8.18 nan 12.3718 0.000215 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1717.55 161.89 1.17527 0.09350315 "" nan "" "" nan 0.0863763 0.10063 schlegel nan nan nan nan nan nan nan nan nan nan 147.09 176.69 bj2018 nan nan "" 12.5298 0.001785 12.0759 0.0009860001 1 "" ucac4 apassdr9 "" 1.26982168586067 0.924148396869454 253.424816968448 -41.6613201701583 0.0432177961255166 0.0351234418001953 -1 0 665.353600087353
339570163 253.621294 -41.653221 nan nan 11.491 STAR 2mass 20190415 "" "" "" 16542911-4139115 "" "" "" "" "" 2mass nan nan "" nan nan "" 343.635215 1.246203 257.128932 -18.942982 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.991 nan 12.702 0.321 11.895 0.035 UDA-022-011-0cc-0-0 nan nan nan nan nan nan nan nan nan nan nan 0.75 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan nan nan nan "" "" "" "" "" 100.0 100.0 253.621294 -41.653221 100.0 100.0 "" 0 665.6260585533139
339563367 253.4899648502 -41.6449098847924 -0.656162 -1.72367 9.8288 STAR tmgaia2 20190415 "" 7876-02343-1 242-105732 16535759-4138416 "" J165357.60-413841.6 5966523938614083712 21432604 "" tmgaia2 0.0914316 0.0704152 gaia2 0.815854 0.0515579 gaia2 343.579799718572 1.3276190818294 257.02486945462 -18.9464212265337 9.84 0.077 9.689 0.007 nan nan nan nan nan nan nan nan nan nan 9.445 0.022 9.384 0.021 9.367 0.023 AAA-222-111-000-0-0 nan 9.333 0.024 9.425 0.021 9.438 0.086 7.975 nan 9.79491 0.002446 0.0514 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1188.68 74.915 0.875219 0.04926485 "" nan "" "" nan 0.0465709 0.0519588 schlegel nan nan nan nan nan nan nan nan nan nan 70.3 79.53 bj2018 nan nan "" 9.92393 0.011651 9.59282 0.006063 1 "" tycho2v3 tycho2b3 "" 1.51697577798397 1.09219381123303 253.48996106962 -41.6449173061495 0.0478924913908217 0.0406897081382051 -1 0 665.6526069523896
339570292 253.547987592138 -41.6419359829732 -0.421462 -1.92934 5.7641 STAR tmgaia2 20190415 "" 7876-02339-1 242-105854 16541151-4138309 "" J165411.51-413831.0 5966524419650392832 21433378 "" tmgaia2 0.0809978 0.0614374 gaia2 0.515256 0.0555623 gaia2 343.609462537361 1.29584614470877 257.070009543943 -18.9382952977323 7.33 0.027 7.196 0.002 nan nan nan nan nan nan nan nan nan nan 6.646 0.029 6.614 0.034 6.592 0.031 AAA-111-111-000-0-0 nan 6.325 0.12 6.54 0.023 6.585 0.026 6.378 0.12 7.08445 0.000426 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1850.02 199.25 1.34907 0.1219015 "" nan "" "" nan 0.111407 0.132396 schlegel nan nan nan nan nan nan nan nan nan nan 178.54 219.96 bj2018 nan nan "" 7.21978 0.001153 6.86204 0.001721 1 "" tycho2v3 tycho2b3 "" 1.34392005263262 0.952965558899046 253.547985163931 -41.6419442898538 0.0445470532135629 0.0361487125037799 -1 0 665.8934789548525
339570309 253.544874534203 -41.6412591889015 nan nan 12.916 STAR tmgaia2 20190415 "" "" "" 16541077-4138271 "" "" 5966524415349544832 "" "" tmgaia2 nan nan "" nan nan "" 343.608514733135 1.2980817341615 257.067494330911 -18.9379008619452 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 12.416 nan 13.966 1.324 13.197 0.637 UDD-022-011-0pc-0-0 nan nan nan nan nan nan nan nan nan 19.9909 0.023901 0.75 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan 0.0 nan 0.0 -1 "" "" "" "" 21.8129722720059 20.4633219652438 253.544874534203 -41.6412591889015 21.8129722720059 20.4633219652438 -1 -1 667.9579242429475
1338694232 253.641455953244 -41.6581526680241 -0.300732 -2.20671 12.6672 STAR gaia2 20190415 "" "" "" "" "" "" 5966512806058762112 "" "" gaia2 0.0495585 0.0370553 gaia2 0.542843 0.0279012 gaia2 343.640877100407 1.23139163830452 257.145363187563 -18.9461017144634 nan nan 14.1638 0.0459 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan nan nan nan 14.0283 0.000245 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1751.75 87.82 1.41077 0.06056635 "" nan "" "" nan 0.0580502 0.0630825 schlegel nan nan nan nan nan nan nan nan nan nan 83.51 92.13 bj2018 nan nan "" 14.3391 0.001518 13.5335 0.001563 1 "" gaia2 "" "" 0.82225159826027 0.574753985591124 253.641454220173 -41.6581621691367 0.0250545519629508 0.0213543484274078 -1 1 670.1518860853175
